0.000000000000000000e+00,-1.515940409683426333e+04
4.166666666666666609e-03,4.398791731891863310e+04
8.333333333333333218e-03,3.863149101838845672e+04
1.250000000000000069e-02,3.962175818328227615e+04
1.666666666666666644e-02,3.998504414429429744e+04
2.083333333333333218e-02,4.008175993964578811e+04
2.500000000000000139e-02,4.006754093639153143e+04
2.916666666666666713e-02,4.000918920613710361e+04
3.333333333333333287e-02,3.993523213286823739e+04
3.749999999999999861e-02,3.985775131978600984e+04
4.166666666666666435e-02,3.978176301476699155e+04
4.583333333333333010e-02,3.970924816571431438e+04
5.000000000000000278e-02,3.964088668357903953e+04
5.416666666666666852e-02,3.957680532681296609e+04
5.833333333333333426e-02,3.951690076257938199e+04
6.250000000000000000e-02,3.946097916897138202e+04
6.666666666666666574e-02,3.940881640721875738e+04
7.083333333333333148e-02,3.936018372798073688e+04
7.499999999999999722e-02,3.931485849971417338e+04
7.916666666666666297e-02,3.927262842692553386e+04
8.333333333333332871e-02,3.923329294634110556e+04
8.749999999999999445e-02,3.919666341043968714e+04
9.166666666666666019e-02,3.916256276165735471e+04
9.583333333333332593e-02,3.913082500480021554e+04
1.000000000000000056e-01,3.910129461177805206e+04
1.041666666666666713e-01,3.907382591681228223e+04
1.083333333333333370e-01,3.904828252680479636e+04
1.125000000000000028e-01,3.902453675689471129e+04
1.166666666666666685e-01,3.900246909474147833e+04
1.208333333333333343e-01,3.898196769431589200e+04
1.250000000000000000e-01,3.896292789876809547e+04
1.291666666666666519e-01,3.894525179149348696e+04
1.333333333333333315e-01,3.892884777368621872e+04
1.375000000000000111e-01,3.891363016644988966e+04
1.416666666666666630e-01,3.889951883635602280e+04
1.458333333333333426e-01,3.888643884392648761e+04
1.499999999999999944e-01,3.887432011387673992e+04
1.541666666666666741e-01,3.886309712587345712e+04
1.583333333333333259e-01,3.885270862438076438e+04
1.625000000000000056e-01,3.884309734653443593e+04
1.666666666666666574e-01,3.883420976694757701e+04
1.708333333333333370e-01,3.882599585843617388e+04
1.749999999999999889e-01,3.881840886774896353e+04
1.791666666666666685e-01,3.881140510540901596e+04
1.833333333333333204e-01,3.880494374878557574e+04
1.875000000000000000e-01,3.879898665764640464e+04
1.916666666666666519e-01,3.879349820138306677e+04
1.958333333333333315e-01,3.878844509724532691e+04
2.000000000000000111e-01,3.878379625885775022e+04
2.041666666666666630e-01,3.877952265442140197e+04
2.083333333333333426e-01,3.877559717396666383e+04
2.124999999999999944e-01,3.877199450513545162e+04
2.166666666666666741e-01,3.876869101691040123e+04
2.208333333333333259e-01,3.876566465081473871e+04
2.250000000000000056e-01,3.876289481913373311e+04
2.291666666666666574e-01,3.876036230964925198e+04
2.333333333333333370e-01,3.875804919656223501e+04
2.374999999999999889e-01,3.875593875712144654e+04
2.416666666666666685e-01,3.875401539365958888e+04
2.458333333333333204e-01,3.875226456065569073e+04
2.500000000000000000e-01,3.875067269651638344e+04
2.541666666666666519e-01,3.874922715976682957e+04
2.583333333333333037e-01,3.874791616937331855e+04
2.625000000000000111e-01,3.874672874892282562e+04
2.666666666666666630e-01,3.874565467442400404e+04
2.708333333333333148e-01,3.874468442548252642e+04
2.750000000000000222e-01,3.874380913963563216e+04
2.791666666666666741e-01,3.874302056965445809e+04
2.833333333333333259e-01,3.874231104360154859e+04
2.874999999999999778e-01,3.874167342747296061e+04
2.916666666666666852e-01,3.874110109027280123e+04
2.958333333333333370e-01,3.874058787133495935e+04
2.999999999999999889e-01,3.874012804976035113e+04
3.041666666666666408e-01,3.873971631584691931e+04
3.083333333333333481e-01,3.873934774434230349e+04
3.125000000000000000e-01,3.873901776944832818e+04
3.166666666666666519e-01,3.873872216142714751e+04
3.208333333333333037e-01,3.873845700473073521e+04
3.250000000000000111e-01,3.873821867751984973e+04
3.291666666666666630e-01,3.873800383253554901e+04
3.333333333333333148e-01,3.873780937917374104e+04
3.375000000000000222e-01,3.873763246673892718e+04
3.416666666666666741e-01,3.873747046876168315e+04
3.458333333333333259e-01,3.873732096832527895e+04
3.499999999999999778e-01,3.873718174434995308e+04
3.541666666666666852e-01,3.873705075874010072e+04
3.583333333333333370e-01,3.873692614437096199e+04
3.624999999999999889e-01,3.873680619383223529e+04
3.666666666666666408e-01,3.873668934891185927e+04
3.708333333333333481e-01,3.873657419072555786e+04
3.750000000000000000e-01,3.873645943051091308e+04
3.791666666666666519e-01,3.873634390098156291e+04
3.833333333333333037e-01,3.873622654824430356e+04
3.875000000000000111e-01,3.873610642424245452e+04
3.916666666666666630e-01,3.873598267966662388e+04
3.958333333333333148e-01,3.873585455734020070e+04
4.000000000000000222e-01,3.873572138606297813e+04
4.041666666666666741e-01,3.873558257492289704e+04
4.083333333333333259e-01,3.873543760825388745e+04
4.124999999999999778e-01,3.873528604135934438e+04
4.166666666666666852e-01,3.873512749648854515e+04
4.208333333333333370e-01,3.873496165728931373e+04
4.249999999999999889e-01,3.873478826220823248e+04
4.291666666666666408e-01,3.873460709958942607e+04
4.333333333333333481e-01,3.873441800455431803e+04
4.375000000000000000e-01,3.873422085626607441e+04
4.416666666666666519e-01,3.873401557513403532e+04
4.458333333333333037e-01,3.873380211998480809e+04
4.500000000000000111e-01,3.873358048531611712e+04
4.541666666666666630e-01,3.873335069867106358e+04
4.583333333333333148e-01,3.873311281813601818e+04
4.624999999999999667e-01,3.873286693003013352e+04
4.666666666666666741e-01,3.873261314666549151e+04
4.708333333333333259e-01,3.873235160430667747e+04
4.749999999999999778e-01,3.873208246121492994e+04
4.791666666666666852e-01,3.873180589582618268e+04
4.833333333333333370e-01,3.873152210503136303e+04
4.874999999999999889e-01,3.873123130257174489e+04
4.916666666666666408e-01,3.873093371752192616e+04
4.958333333333333481e-01,3.873062959286828846e+04
5.000000000000000000e-01,3.873031918416916596e+04
5.041666666666666519e-01,3.873000275830105966e+04
5.083333333333333037e-01,3.872968059227141202e+04
5.124999999999999556e-01,3.872935297211145371e+04
5.166666666666666075e-01,3.872902019182721415e+04
5.208333333333333703e-01,3.872868255241196312e+04
5.250000000000000222e-01,3.872834036092085444e+04
5.291666666666666741e-01,3.872799392960134719e+04
5.333333333333333259e-01,3.872764357506172382e+04
5.374999999999999778e-01,3.872728961750818416e+04
5.416666666666666297e-01,3.872693238000028214e+04
5.458333333333332815e-01,3.872657218777869275e+04
5.500000000000000444e-01,3.872620936760250333e+04
5.541666666666666963e-01,3.872584424714923080e+04
5.583333333333333481e-01,3.872547715442764456e+04
5.625000000000000000e-01,3.872510841724085913e+04
5.666666666666666519e-01,3.872473836266934086e+04
5.708333333333333037e-01,3.872436731659235375e+04
5.749999999999999556e-01,3.872399560322428442e+04
5.791666666666666075e-01,3.872362354468576814e+04
5.833333333333333703e-01,3.872325146060067345e+04
5.875000000000000222e-01,3.872287966771095671e+04
5.916666666666666741e-01,3.872250847951258766e+04
5.958333333333333259e-01,3.872213820591783588e+04
5.999999999999999778e-01,3.872176915293278580e+04
6.041666666666666297e-01,3.872140162235187017e+04
6.083333333333332815e-01,3.872103591148114356e+04
6.125000000000000444e-01,3.872067231285264279e+04
6.166666666666666963e-01,3.872031111400138616e+04
6.208333333333333481e-01,3.871995259719133901e+04
6.250000000000000000e-01,3.871959703922092740e+04
6.291666666666666519e-01,3.871924471120708768e+04
6.333333333333333037e-01,3.871889587837870931e+04
6.374999999999999556e-01,3.871855079991247476e+04
6.416666666666666075e-01,3.871820972874394647e+04
6.458333333333333703e-01,3.871787291142504546e+04
6.500000000000000222e-01,3.871754058796214667e+04
6.541666666666666741e-01,3.871721299169152189e+04
6.583333333333333259e-01,3.871689034914918011e+04
6.624999999999999778e-01,3.871657287994747458e+04
6.666666666666666297e-01,3.871626079668265447e+04
6.708333333333332815e-01,3.871595430483184464e+04
6.750000000000000444e-01,3.871565360266200878e+04
6.791666666666666963e-01,3.871535888116091519e+04
6.833333333333333481e-01,3.871507032395924762e+04
6.875000000000000000e-01,3.871478810727387463e+04
6.916666666666666519e-01,3.871451239986040309e+04
6.958333333333333037e-01,3.871424336295816465e+04
6.999999999999999556e-01,3.871398115025855077e+04
7.041666666666666075e-01,3.871372590788282105e+04
7.083333333333333703e-01,3.871347777434752788e+04
7.125000000000000222e-01,3.871323688056414539e+04
7.166666666666666741e-01,3.871300334982437198e+04
7.208333333333333259e-01,3.871277729780221125e+04
7.249999999999999778e-01,3.871255883256157540e+04
7.291666666666666297e-01,3.871234805456811591e+04
7.333333333333332815e-01,3.871214505671663937e+04
7.375000000000000444e-01,3.871194992435082531e+04
7.416666666666666963e-01,3.871176273529780156e+04
7.458333333333333481e-01,3.871158355990829295e+04
7.500000000000000000e-01,3.871141246110718930e+04
7.541666666666666519e-01,3.871124949443567311e+04
7.583333333333333037e-01,3.871109470811654319e+04
7.624999999999999556e-01,3.871094814310804213e+04
